credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose_all_other,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
1,0.1253,334.67,10.97164063,22.95,697,2609.958333,16047,78.7,0,0,0,0,0,1,0,0,0,0,0
1,0.1158,429.18,10.96819829,9.43,722,4320.0,12174,59.6,1,0,0,0,0,0,1,0,0,0,0
1,0.0963,385.14,11.19547123,9.26,752,2969.958333,4087,23.4,0,0,0,1,1,0,0,0,0,0,0
1,0.08,188.02,10.91508846,13.11,787,4321.0,66430,3.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1221,233.21,9.61580548,2.4,717,1320.0,3956,38.8,0,0,0,0,1,0,0,0,0,0,0
1,0.1126,607.98,11.21446552,8.73,742,3570.0,19892,17.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1095,327.14,10.40092394,24.88,727,3726.958333,10462,33.9,1,0,0,0,0,0,1,0,0,0,0
1,0.1474,697.65,10.32127641,10.19,692,2940.0,20167,89.6,0,0,0,0,0,0,1,0,0,0,0
1,0.0963,160.48,11.15619338,16.17,732,7680.0,9604,38.1,0,1,0,0,1,0,0,0,0,0,0
1,0.1253,435.07,11.33857208,17.0,702,4950.0,14750,66.1,1,0,0,0,0,0,1,0,0,0,0
1,0.0963,38.52,10.95080655,16.67,717,2190.0,1203,14.9,3,0,0,1,0,0,1,0,0,0,0
1,0.1189,414.55,11.1844214,0.25,767,7409.958333,193,0.5,2,0,0,0,0,1,0,0,0,0,0
1,0.1253,167.34,11.04285783,8.95,687,2790.0,3730,66.6,1,0,0,0,1,0,0,0,0,0,0
1,0.0768,265.13,10.25765937,2.23,712,1499.958333,2204,19.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1221,106.61,10.22557105,14.0,687,3981.0,3243,24.0,2,0,0,0,0,0,1,0,0,0,0
1,0.1221,266.52,10.97780715,4.94,692,4079.958333,8232,42.4,3,0,0,0,0,0,1,0,0,0,0
1,0.1126,460.09,10.86650919,18.16,727,2910.0,17558,52.7,0,0,0,0,1,0,0,0,0,0,0
1,0.1126,410.8,10.858999,12.21,732,3180.0,12568,57.7,2,0,0,0,0,1,0,0,0,0,0
1,0.1253,334.67,10.818177,3.37,717,2626.0,8158,31.5,0,0,0,0,1,0,0,0,0,0,0
1,0.1253,281.12,10.77895629,17.95,687,4590.0,12964,72.4,1,0,0,0,0,0,1,0,0,0,0
1,0.1126,295.77,10.08163374,13.76,722,5400.0,6255,34.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1095,261.71,10.04966366,14.46,727,3510.0,7251,25.6,1,0,0,1,1,0,0,0,0,0,0
1,0.1221,106.61,9.61580548,16.88,692,2070.0,6115,43.1,3,0,0,1,1,0,0,0,0,0,0
1,0.1284,605.13,11.20504069,7.69,717,3217.0,4724,78.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1284,336.18,11.03495418,19.49,692,5219.958333,10890,57.0,2,0,0,0,0,0,1,0,0,0,0
1,0.1126,591.54,11.69524702,5.99,767,6689.958333,15371,41.7,4,0,0,1,0,0,1,0,0,0,0
1,0.08,156.69,11.68687877,15.76,767,11099.95833,54960,24.4,3,0,0,0,0,1,0,0,0,0,0
1,0.1126,402.58,10.23981692,14.7,682,1619.958333,7120,31.9,0,0,0,0,1,0,0,0,0,0,0
1,0.1537,501.79,10.70772878,12.59,722,6840.0,19887,99.4,0,0,0,0,1,0,0,0,0,0,0
1,0.1392,408.79,11.00209984,23.14,702,7889.958333,15481,96.1,1,0,0,0,0,0,1,0,0,0,0
1,0.1347,288.35,11.73606902,14.86,692,8010.0,27648,95.5,0,0,0,0,0,1,0,0,0,0,0
1,0.1221,373.13,10.41930072,5.55,702,2130.0,14499,33.4,1,0,0,0,0,0,1,0,0,0,0
1,0.1126,262.91,10.12647109,0.34,747,6689.958333,350,1.7,1,0,0,1,1,0,0,0,0,0,0
1,0.1284,484.1,11.01856357,10.21,697,5310.0,4057,28.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1221,199.89,10.81134281,23.11,692,3540.0,22811,59.9,1,0,0,1,0,1,0,0,0,0,0
1,0.1158,528.22,11.44678566,8.64,727,8789.958333,67595,68.8,0,0,0,0,1,0,0,0,0,0,0
1,0.0963,256.76,11.15630766,7.56,737,3359.958333,9226,58.0,1,0,0,0,1,0,0,0,0,0,0
1,0.1284,268.95,10.49127422,8.8,692,1979.958333,3756,85.4,0,0,0,0,0,0,1,0,0,0,0
1,0.0963,96.29,10.858999,12.0,742,4020.0,5689,30.0,5,0,0,0,0,1,0,0,0,0,0
1,0.1253,174.03,10.1266311,12.34,697,4529.958333,7548,53.9,1,0,0,0,0,0,1,0,0,0,0
1,0.1221,99.95,10.91501573,11.89,697,2651.958333,3503,30.5,0,0,0,0,1,0,0,0,0,0,0
1,0.1158,396.17,10.82972862,17.8,717,3329.958333,6908,51.9,1,0,0,0,0,0,1,0,0,0,0
1,0.1189,636.75,11.46163217,7.58,732,3720.958333,14006,20.3,0,0,0,0,1,0,0,0,0,0,0
1,0.1189,397.97,11.07293102,0.41,742,3119.958333,411,1.9,1,0,0,0,1,0,0,0,0,0,0
1,0.0963,96.29,10.71441777,5.36,742,2279.958333,10222,75.3,2,0,0,0,1,0,0,0,0,0,0
1,0.1221,183.24,10.4341158,18.0,697,1710.0,5931,31.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1126,476.52,11.28983191,10.18,732,4799.958333,25807,48.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1221,692.95,11.15625052,16.94,752,6467.0,14337,46.7,0,0,0,0,0,1,0,0,0,0,0
1,0.0932,89.46,10.1266311,23.28,742,2279.958333,2426,21.3,1,0,0,0,1,0,0,0,0,0,0
1,0.1253,184.07,10.91348718,17.55,682,7590.0,19279,59.5,1,0,0,0,0,0,1,0,0,0,0
1,0.1189,306.77,11.08214255,16.28,747,5204.958333,10111,23.7,6,1,0,0,0,0,1,0,0,0,0
1,0.1505,69.39,9.67501734,20.51,687,2040.0,4898,98.0,0,0,0,0,1,0,0,0,0,0,0
1,0.0963,96.29,10.95080655,8.21,727,6029.958333,2239,4.3,1,0,0,0,1,0,0,0,0,0,0
1,0.0768,155.96,11.69524702,7.03,782,5707.0,2660,23.7,0,0,0,0,0,1,0,0,0,0,0
1,0.1347,101.77,10.77895629,7.08,682,1320.0,2660,66.5,0,0,0,0,0,1,0,0,0,0,0
1,0.1284,255.5,10.71441777,0.0,757,1410.0,0,0.0,0,0,0,1,1,0,0,0,0,0,0
1,0.1189,378.07,11.08214255,16.52,712,3150.0,2324,16.4,3,1,0,0,1,0,0,0,0,0,0
1,0.08,125.35,11.46163217,5.99,777,11970.0,31270,48.1,0,0,0,0,1,0,0,0,0,0,0
1,0.1379,170.38,10.91508846,19.11,672,2309.958333,21391,87.6,1,0,0,0,1,0,0,0,0,0,0
1,0.1158,495.21,11.22524339,21.06,722,4919.958333,44880,61.0,3,0,0,0,0,0,1,0,0,0,0
1,0.1189,716.35,10.98529272,6.69,747,2580.0,2357,3.4,2,0,0,0,0,0,1,0,0,0,0
1,0.0963,385.14,11.71993963,8.52,752,4079.958333,14732,26.0,1,0,0,0,0,0,1,0,0,0,0
1,0.1158,396.17,11.46167427,3.57,717,2160.0,14927,39.4,0,0,0,0,1,0,0,0,0,0,0
1,0.1158,184.88,10.5454467,17.78,712,2460.0,4440,87.1,1,0,0,0,0,1,0,0,0,0,0
1,0.1379,306.68,10.74720759,6.76,672,10471.0,7589,51.6,0,0,0,0,0,0,1,0,0,0,0
1,0.1126,407.51,10.69638957,7.96,722,3749.958333,12656,71.9,0,0,0,0,0,0,1,0,0,0,0
1,0.0768,212.1,10.54828447,22.98,772,3686.0,3041,7.7,3,0,0,0,0,0,1,0,0,0,0
1,0.1095,98.15,10.30895266,13.32,707,3059.958333,7099,36.0,0,0,0,0,1,0,0,0,0,0,0
1,0.0932,191.69,10.858999,12.48,742,3420.958333,9608,26.8,0,0,0,0,1,0,0,0,0,0,0
1,0.0932,223.63,10.59653473,0.3,747,1649.958333,1127,11.7,0,0,0,0,1,0,0,0,0,0,0
1,0.0932,204.46,10.59663473,24.0,737,5430.0,30540,54.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1158,297.13,11.00209984,15.72,732,1680.0,23,0.1,1,0,0,0,1,0,0,0,0,0,0
1,0.1347,576.69,11.08214255,7.03,687,2880.0,18053,40.6,2,0,0,0,0,0,1,0,0,0,0
1,0.08,206.82,10.59663473,12.39,757,7980.0,11092,39.6,0,0,0,0,0,0,1,0,0,0,0
1,0.1126,105.17,10.59653473,0.72,797,4949.958333,24,8.0,5,0,0,0,0,0,1,0,0,0,0
1,0.1316,159.57,9.680344001,14.55,697,3449.958333,8085,93.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1411,308.06,10.81985828,8.21,672,3449.958333,19696,86.8,1,0,0,1,0,0,1,0,0,0,0
1,0.0932,159.74,11.21182037,14.43,742,4590.0,1082,32.8,0,0,0,0,0,1,0,0,0,0,0
1,0.1253,234.27,11.13750448,6.2,722,4139.958333,0,0.0,0,1,0,0,1,0,0,0,0,0,0
1,0.1095,147.22,10.62132735,13.26,717,2190.0,3596,33.0,3,0,0,0,1,0,0,0,0,0,0
1,0.1316,506.56,11.12732181,7.01,697,4650.0,14380,48.9,1,0,0,0,0,0,1,0,0,0,0
1,0.1311,506.18,11.35040654,8.24,697,3205.041667,10670,82.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1411,684.58,11.1844214,23.62,687,2622.958333,30738,76.8,0,0,0,0,0,1,0,0,0,0,0
1,0.1189,198.99,10.81977828,9.77,697,4590.0,15377,50.6,1,0,0,0,0,0,1,0,0,0,0
1,0.1158,184.88,11.08214255,16.84,707,3749.958333,31983,58.3,0,0,0,0,0,1,0,0,0,0,0
1,0.1126,315.49,10.59653473,23.52,717,3359.958333,8405,42.6,2,0,0,1,1,0,0,0,0,0,0
1,0.1379,306.68,11.00209984,20.5,682,6810.0,18454,83.9,1,0,0,0,0,0,1,0,0,0,0
1,0.1095,327.14,11.35035948,3.81,777,9420.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0
1,0.1126,558.68,11.08220409,4.41,762,6570.0,1878,7.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1284,487.46,10.54534144,18.66,697,4921.958333,13168,76.6,1,0,0,0,0,0,1,0,0,0,0
1,0.1189,530.63,11.12726298,4.29,712,3059.958333,10601,75.7,2,0,0,0,0,1,0,0,0,0,0
1,0.1189,315.06,11.08214255,13.85,707,2190.0,10468,52.3,1,0,0,0,1,0,0,0,0,0,0
1,0.1189,563.79,10.71441777,19.44,722,3660.0,9583,38.5,3,0,0,0,0,0,1,0,0,0,0
1,0.08,156.69,11.08214255,3.77,752,4230.0,8946,44.1,1,0,0,0,1,0,0,0,0,0,0
1,0.1316,108.07,10.75790288,11.0,672,3900.0,3371,48.2,1,0,0,1,0,0,1,0,0,0,0
1,0.0963,385.14,10.49127422,15.0,752,5880.0,20328,38.1,0,0,0,1,1,0,0,0,0,0,0
1,0.1474,189.96,11.50962001,14.35,667,3330.0,18659,91.0,0,0,0,0,0,1,0,0,0,0,0
1,0.1158,330.14,11.03488966,24.62,727,9091.0,22607,57.4,0,0,0,0,0,0,1,0,0,0,0
1,0.16,351.58,10.49127422,20.2,662,4169.958333,25274,93.6,0,0,0,0,0,0,1,0,0,0,0
1,0.08,188.02,10.59663473,13.23,752,3960.0,11965,58.9,0,0,0,0,1,0,0,0,0,0,0
1,0.0932,319.47,10.07323033,10.08,747,3540.0,8596,29.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1221,133.26,9.271999752,13.54,747,1289.958333,21,0.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1411,444.98,11.06663836,19.03,687,4020.0,17902,94.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1126,394.36,11.44518181,15.38,727,5370.0,79083,67.3,2,0,0,0,0,0,1,0,0,0,0
1,0.1189,596.96,11.3736634,19.71,717,3089.958333,25525,58.4,0,0,0,0,0,0,1,0,0,0,0
1,0.0768,155.96,10.30895266,7.72,777,8250.0,14263,21.0,0,0,0,0,0,0,1,0,0,0,0
1,0.0932,287.53,11.56171563,20.33,762,5340.0,18590,22.2,0,0,0,0,1,0,0,0,0,0,0
1,0.0963,449.32,11.59910316,13.06,762,7739.958333,46017,9.4,3,1,0,0,0,0,1,0,0,0,0
1,0.1158,165.07,10.77895629,0.38,747,3510.0,536,7.8,3,0,0,0,1,0,0,0,0,0,0
1,0.1284,201.71,10.46310334,24.27,687,1619.958333,6088,40.3,1,0,0,0,0,1,0,0,0,0,0
1,0.0768,187.15,10.73639668,16.43,777,3839.958333,6694,8.7,2,0,0,0,1,0,0,0,0,0,0
1,0.0963,465.37,11.23321156,15.41,747,5669.958333,5270,27.6,0,0,0,0,0,0,1,0,0,0,0
1,0.1726,465.2,10.81977828,16.08,662,3180.0,27431,83.1,1,0,0,0,0,0,1,0,0,0,0
1,0.1379,102.23,11.00209984,2.18,697,8766.0,5824,64.7,1,1,0,0,1,0,0,0,0,0,0
1,0.1347,542.77,11.60827201,21.82,687,5015.0,64362,47.7,0,0,0,0,0,0,1,0,0,0,0
1,0.0932,204.46,11.60823564,0.0,802,7260.0,3006,6.8,0,0,0,0,1,0,0,0,0,0,0
1,0.1221,666.3,11.00209984,23.44,717,4949.958333,44887,82.1,1,0,0,0,0,0,1,0,0,0,0
1,0.1284,188.27,10.30895266,2.08,687,4139.958333,3859,38.6,3,0,0,1,1,0,0,0,0,0,0
1,0.0932,159.74,10.20359214,1.56,782,7829.958333,1303,23.7,0,0,0,0,1,0,0,0,0,0,0
1,0.1095,376.21,10.64026877,20.42,737,3119.958333,5989,33.6,0,0,0,0,0,0,1,0,0,0,0
1,0.08,250.69,10.91508846,13.51,772,3089.958333,8507,13.0,2,0,0,0,0,1,0,0,0,0,0
1,0.0963,128.38,11.46163217,7.87,722,7890.0,5961,13.4,2,1,0,0,1,0,0,0,0,0,0
1,0.1316,607.87,10.71774556,18.82,692,1979.958333,17833,66.1,1,0,0,0,1,0,0,0,0,0,0
1,0.1316,236.4,10.50506754,22.32,702,4859.958333,15394,95.8,1,0,0,0,1,0,0,0,0,0,0
1,0.0894,222.41,9.621787552,12.17,757,4470.0,6103,34.5,2,0,0,1,1,0,0,0,0,0,0
1,0.1537,348.47,10.59663473,24.21,662,1728.0,13212,71.0,1,0,0,0,0,0,1,0,0,0,0
1,0.1379,224.9,10.57131693,23.19,667,2279.958333,8799,55.1,0,0,0,0,0,1,0,0,0,0,0
1,0.1316,135.09,10.71441777,20.64,692,1440.0,13708,76.6,1,0,0,0,1,0,0,0,0,0,0
1,0.1189,198.99,9.998797732,14.73,712,1619.958333,3001,53.6,1,0,0,0,1,0,0,0,0,0,0
1,0.1158,759.31,11.19547123,6.38,752,5309.958333,25051,30.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1347,508.84,11.21753375,11.24,687,3270.0,7432,53.9,0,0,0,0,0,0,1,0,0,0,0
1,0.1568,189.01,10.94130541,20.87,677,4050.0,10249,96.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1158,726.3,11.35040654,19.82,742,5790.0,36112,71.2,3,0,0,0,0,0,1,0,0,0,0
1,0.1189,198.99,10.91508846,6.81,697,4559.958333,9720,40.3,0,0,0,0,0,0,1,0,0,0,0
1,0.0963,189.36,10.04324949,8.19,727,2309.958333,5898,57.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1284,268.95,10.71441777,22.51,697,3540.0,13450,82.0,1,0,0,0,0,0,1,0,0,0,0
1,0.08,225.62,10.66886237,9.55,752,3180.0,9866,58.7,1,0,0,0,0,0,1,0,0,0,0
1,0.1095,163.57,10.08580911,13.45,742,9395.0,5274,65.9,0,0,0,0,0,0,1,0,0,0,0
1,0.1316,337.71,10.91537933,15.94,697,5340.0,14588,94.1,2,0,0,0,0,0,1,0,0,0,0
1,0.1126,328.64,11.19821472,6.94,737,6900.0,11821,33.0,0,0,0,0,0,1,0,0,0,0,0
1,0.1253,502.0,11.87059991,16.75,702,4799.958333,23252,68.6,1,0,0,0,0,0,1,0,0,0,0
1,0.1442,388.53,10.94150022,22.29,667,3270.0,16672,72.5,0,0,0,0,0,1,0,0,0,0,0
1,0.1568,700.04,11.66992921,22.02,702,4889.958333,21873,75.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1158,396.17,10.46307477,15.39,712,3930.0,16862,54.7,2,0,0,0,1,0,0,0,0,0,0
1,0.08,94.01,11.28978191,14.63,757,2040.0,2238,3.0,2,0,0,0,0,0,1,0,0,0,0
1,0.0932,127.79,11.49272276,2.77,737,3479.958333,12535,20.0,0,0,0,0,1,0,0,0,0,0,0
1,0.1095,327.14,9.903887473,0.0,742,11146.95833,0,0.0,1,1,0,0,1,0,0,0,0,0,0
1,0.0963,320.95,10.97678203,24.57,762,8849.958333,23607,37.5,4,0,0,1,1,0,0,0,0,0,0
1,0.1158,115.55,10.46310334,14.47,702,2160.0,8716,51.0,0,0,0,0,0,1,0,0,0,0,0
1,0.1253,334.67,10.43399815,22.56,697,9629.958333,18212,72.6,1,0,0,1,1,0,0,0,0,0,0
1,0.1095,130.86,10.51867319,6.36,722,3690.0,15830,52.8,2,0,0,0,1,0,0,0,0,0,0
1,0.0932,319.47,10.6454249,22.18,762,9120.0,4022,20.6,0,0,0,0,0,0,1,0,0,0,0
1,0.1095,327.14,11.10495723,19.87,732,3419.958333,20545,43.2,2,0,0,0,1,0,0,0,0,0,0
1,0.1316,84.43,10.49127422,2.2,697,3570.0,2196,35.4,1,0,0,1,1,0,0,0,0,0,0
1,0.1347,678.46,11.69524702,12.8,697,5639.958333,35214,81.0,2,0,0,0,0,0,1,0,0,0,0
1,0.1221,165.75,10.91508846,14.2,692,1830.0,5284,60.0,0,0,0,0,1,0,0,0,0,0,0
1,0.1189,198.99,10.1266311,12.67,727,1710.0,6371,23.1,1,0,0,0,1,0,0,0,0,0,0
1,0.0963,401.18,11.43820192,2.83,752,4799.958333,12363,17.8,1,0,0,0,0,0,1,0,0,0,0
1,0.1221,533.04,11.69524702,7.0,757,5880.0,9323,31.8,6,0,0,0,0,0,1,0,0,0,0
1,0.1284,319.38,11.25208005,8.57,692,2790.0,10573,39.7,2,0,0,0,0,0,1,0,0,0,0
1,0.1189,281.9,11.06657586,18.06,702,3349.958333,3948,11.2,3,0,0,0,1,0,0,0,0,0,0
1,0.1189,49.75,10.82972862,16.87,687,2314.958333,962,64.1,0,0,0,0,1,0,0,0,0,0,0
1,0.0932,319.47,11.09741002,13.73,752,4230.0,9956,27.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1253,502.0,11.36214909,9.45,702,9360.0,32239,55.5,0,1,0,0,0,0,1,0,0,0,0
1,0.1126,377.93,11.00209984,24.22,732,4933.958333,21354,30.5,1,0,0,0,0,1,0,0,0,0,0
1,0.1126,492.95,11.00209984,14.86,732,4169.958333,16439,57.9,0,0,0,0,0,0,1,0,0,0,0
1,0.0963,308.11,10.62132735,6.85,762,4499.958333,12865,18.8,2,0,0,0,0,0,1,0,0,0,0
1,0.1411,82.15,9.998615898,10.47,672,4620.0,5873,93.2,1,0,0,0,0,0,1,0,0,0,0
1,0.1442,247.56,10.87804719,13.86,662,2970.0,16364,54.5,0,1,0,0,0,0,1,0,0,0,0
1,0.1316,357.97,10.6454249,19.49,692,3479.958333,30869,60.1,0,0,0,0,0,1,0,0,0,0,0
1,0.1379,340.76,10.62132735,15.78,682,3180.0,8826,86.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1322,40.57,11.21182037,9.75,672,4457.0,8396,55.2,0,1,0,0,1,0,0,0,0,0,0
1,0.1158,528.22,11.12136326,2.2,732,4740.0,6476,40.7,1,0,0,0,1,0,0,0,0,0,0
1,0.1095,212.64,10.98529272,13.38,717,2070.0,6678,48.4,1,0,0,0,0,1,0,0,0,0,0
1,0.1316,118.2,9.83734775,20.83,672,4199.958333,11740,83.3,3,0,0,0,1,0,0,0,0,0,0
1,0.0932,319.47,10.6214249,7.43,752,4079.958333,11314,37.1,2,0,0,0,0,0,1,0,0,0,0
1,0.1158,660.27,11.49935378,3.93,752,4229.958333,9873,9.2,1,0,0,1,0,1,0,0,0,0,0
1,0.1189,182.41,10.84941475,18.45,697,3419.958333,11812,67.9,1,0,0,0,1,0,0,0,0,0,0
1,0.0963,478.21,11.05089001,17.54,767,4589.958333,7504,14.9,0,0,0,0,0,0,1,0,0,0,0
1,0.1474,207.23,11.35040654,15.02,667,5939.958333,36120,91.2,1,0,0,0,0,0,1,0,0,0,0
1,0.1537,317.11,10.55581274,4.97,662,2639.958333,10971,67.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1221,374.8,11.15619338,19.01,717,4949.958333,16842,81.8,1,0,0,0,0,0,1,0,0,0,0
1,0.0963,417.23,10.95080655,20.74,777,6060.0,59544,26.5,2,0,0,0,0,0,1,0,0,0,0
1,0.1189,278.58,11.98292909,10.78,702,6990.0,62083,43.8,0,0,0,0,1,0,0,0,0,0,0
1,0.0932,191.69,11.00209984,11.32,777,3479.958333,0,0.0,1,0,0,0,0,0,1,0,0,0,0
1,0.1221,69.97,10.41930072,0.39,692,2312.958333,569,17.2,3,0,0,0,1,0,0,0,0,0,0
1,0.1379,190.83,10.46321762,12.89,687,1770.0,8364,48.1,1,0,0,1,0,0,1,0,0,0,0
1,0.1253,267.73,10.4341158,21.85,687,2084.0,12806,38.6,1,0,0,1,1,0,0,0,0,0,0
1,0.1095,130.86,10.4341158,9.0,772,5969.958333,16142,38.1,0,0,0,0,1,0,0,0,0,0,0
1,0.1316,624.75,10.91508846,21.67,702,4229.958333,24983,63.7,1,0,0,1,0,0,1,0,0,0,0
1,0.1095,229.0,10.51867319,9.76,717,2160.0,9724,50.4,0,0,0,0,1,0,0,0,0,0,0
1,0.1126,39.44,11.00209984,5.38,717,5669.958333,27524,94.3,1,0,0,0,1,0,0,0,0,0,0
1,0.1357,679.37,11.49272276,7.8,702,7746.0,24918,29.7,1,0,0,0,0,0,1,0,0,0,0
1,0.1189,82.91,11.65268741,8.86,687,11789.95833,32812,48.3,0,0,0,0,0,1,0,0,0,0,0
1,0.1253,267.74,11.00209984,6.26,707,1776.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
1,0.1158,379.66,10.76308094,23.7,712,3330.0,12050,63.1,1,0,0,1,0,0,1,0,0,0,0
1,0.1126,328.64,11.22524339,20.06,717,4529.958333,3404,72.4,2,0,0,0,0,0,1,0,0,0,0
1,0.08,225.62,10.98529272,8.95,757,8819.958333,14824,30.5,3,0,0,0,0,1,0,0,0,0,0
1,0.1221,299.84,11.28978191,11.4,692,2399.958333,22014,51.9,0,0,0,0,0,0,1,0,0,0,0
1,0.0963,192.57,10.16585182,8.35,757,11297.0,17737,23.6,0,0,0,0,0,0,1,0,0,0,0
1,0.0963,282.43,11.09358453,4.89,757,4620.0,6055,31.9,0,0,0,0,1,0,0,0,0,0,0
1,0.1442,96.28,10.89673933,7.47,667,1492.0,3831,58.0,2,0,0,0,0,0,1,0,0,0,0
1,0.1221,333.15,10.77895629,18.35,707,3065.958333,11389,80.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1221,333.15,10.56885235,8.3,717,2759.958333,7880,78.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1221,519.72,10.81977828,4.06,707,3165.0,16594,55.3,1,0,0,0,0,0,1,0,0,0,0
1,0.1379,333.94,11.03488966,23.92,682,8969.958333,29330,57.3,0,0,0,1,0,0,1,0,0,0,0
1,0.1347,72.94,11.33857208,15.01,667,4050.0,27385,51.4,0,0,0,0,1,0,0,0,0,0,0
1,0.0932,255.58,11.60823564,0.46,792,6719.958333,2373,4.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1095,490.71,11.35040654,5.73,777,9240.958333,1842,2.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1189,119.4,10.858999,15.02,697,2460.0,4689,47.4,3,0,0,0,1,0,0,0,0,0,0
1,0.1221,319.83,11.28978191,9.48,702,2399.958333,14612,78.1,2,0,0,0,0,0,1,0,0,0,0
1,0.1392,491.58,11.22524339,16.24,682,4140.041667,9950,58.9,3,0,0,0,0,0,1,0,0,0,0
1,0.1253,200.8,10.71441777,18.05,682,3210.0,5791,39.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1158,478.7,10.51867319,21.7,712,5382.0,20680,25.5,0,0,0,1,0,0,1,0,0,0,0
1,0.1189,829.1,11.1844214,5.47,742,7200.0,8546,17.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1221,466.41,10.81985828,14.66,722,4139.958333,11212,35.8,0,1,0,0,0,0,1,0,0,0,0
1,0.1284,430.31,10.83958091,8.85,697,3900.0,4759,21.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1347,468.14,10.40535315,13.98,697,3719.958333,15670,80.8,0,0,0,1,0,0,1,0,0,0,0
1,0.1411,410.75,10.71441777,7.23,672,3900.0,13018,81.4,3,1,0,1,0,1,0,0,0,0,0
1,0.1253,635.86,11.33499426,10.54,717,7739.958333,30092,85.0,1,1,0,0,0,0,1,0,0,0,0
1,0.0768,187.15,11.09741002,8.04,777,11099.95833,53625,13.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1284,361.4,10.59663473,13.2,692,3822.958333,21196,63.8,3,0,0,0,0,0,1,0,0,0,0
1,0.1189,198.99,11.15625052,7.15,692,2669.958333,5217,44.6,3,0,0,0,0,0,1,0,0,0,0
1,0.1347,237.46,9.85198371,14.66,672,2070.0,8896,80.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1284,524.44,11.13201637,6.73,697,2199.0,15712,84.3,0,0,0,0,0,1,0,0,0,0,0
1,0.1253,185.74,10.08580911,16.95,697,2759.958333,10192,92.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1379,204.46,10.81985828,17.59,707,2100.0,8523,54.6,2,0,0,0,1,0,0,0,0,0,0
1,0.1189,497.46,11.15625052,19.61,717,3540.0,21694,82.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1221,759.58,10.66895539,15.49,727,3330.0,19226,70.9,1,1,0,0,0,0,1,0,0,0,0
1,0.1095,261.71,11.8493977,10.91,732,4980.0,40685,50.6,0,0,0,0,0,0,1,0,0,0,0
1,0.1158,165.07,10.30895266,19.96,712,1830.0,1833,41.7,0,0,0,0,1,0,0,0,0,0,0
1,0.0963,320.95,11.00209984,15.7,742,5460.0,34679,57.6,0,0,0,0,0,1,0,0,0,0,0
1,0.1095,556.14,10.96819829,8.13,797,4800.0,18001,3.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1189,145.93,10.6454249,14.09,707,2745.958333,2759,14.6,2,0,0,1,0,1,0,0,0,0,0
1,0.0963,231.08,11.30220443,9.17,762,6299.958333,2392,47.8,2,0,0,0,0,0,1,0,0,0,0
1,0.1442,385.09,11.14186178,16.42,672,2430.0,18514,82.3,0,0,0,0,0,1,0,0,0,0,0
1,0.1442,68.77,11.00209984,13.42,722,3930.0,26719,99.4,1,0,0,0,1,0,0,0,0,0,0
1,0.1316,303.94,11.28978191,12.71,682,1680.0,12641,55.7,3,0,0,0,0,0,1,0,0,0,0
1,0.1284,309.29,10.81985828,20.69,707,2970.0,22473,50.4,0,0,0,1,0,0,1,0,0,0,0
1,0.1189,99.5,10.34817337,7.35,687,2399.958333,2572,30.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1726,536.77,12.10071213,9.49,672,2520.0,12108,57.1,0,0,0,1,0,0,1,0,0,0,0
